time_delta,purchase_value,source,browser,sex,age,ip_country,class
158785.0,42,2,1,0,31,17,0
37263.0,45,2,0,0,30,0,0
116271.0,35,2,1,0,48,2,0
20375.0,23,2,2,1,18,16,0
41245.0,87,1,2,0,33,7,0
122545.0,49,2,1,0,24,0,0
106410.0,57,1,2,1,33,0,0
150570.0,29,2,0,0,27,0,0
43835.0,82,1,0,1,39,8,0
0.0,43,1,2,1,25,5,1
6099.0,19,0,3,1,23,0,0
53194.0,31,2,4,0,38,0,0
0.0,45,0,0,1,27,0,1
130775.0,30,2,1,0,35,1,0
111713.0,56,1,1,0,40,17,0
91095.0,65,2,2,0,36,7,0
58973.0,9,0,1,0,28,0,0
99155.0,49,1,4,0,27,17,0
52632.0,16,1,0,0,37,4,0
158774.0,10,2,4,0,19,8,0
15449.0,35,1,2,1,26,4,0
51176.0,69,2,3,1,23,4,0
109540.0,28,1,0,0,44,8,0
6811.0,56,1,1,1,34,4,0
55243.0,28,2,1,1,43,43,0
20873.0,92,1,2,0,55,17,0
22502.0,12,2,3,0,28,7,0
138656.0,22,2,0,1,18,14,0
154935.0,22,1,0,1,23,4,0
61392.0,20,2,3,1,27,4,0
168118.0,18,1,1,0,37,0,0
144915.0,49,1,0,0,25,4,0
102064.0,39,0,0,1,35,4,0
168732.0,45,2,3,0,18,4,0
105500.0,10,2,0,0,34,0,0
0.0,44,2,2,0,32,0,1
3109.0,42,2,0,1,46,0,0
101836.0,56,2,2,1,21,1,0
128356.0,51,1,1,1,39,34,0
72397.0,71,1,1,0,41,6,0
155148.0,28,0,3,0,41,0,0
80074.0,17,1,2,0,27,0,0
107606.0,68,2,2,0,44,0,0
0.0,84,0,3,1,28,0,1
45262.0,24,2,2,0,40,71,0
130769.0,33,2,0,0,52,0,0
58893.0,34,2,3,1,29,72,0
103340.0,24,2,1,0,49,4,0
145528.0,20,1,1,0,23,0,0
81067.0,108,1,3,0,22,8,0
88002.0,53,2,0,0,49,34,0
120782.0,37,1,1,0,47,4,0
9578.0,43,1,0,0,21,30,0
91479.0,41,2,3,0,20,8,0
57848.0,18,2,0,0,32,0,0
52612.0,72,0,0,0,37,8,0
59605.0,11,0,1,1,31,8,0
81263.0,31,2,2,0,46,4,0
45219.0,88,2,0,0,22,4,0
0.0,19,1,0,0,37,1,1
167940.0,25,1,1,1,34,0,0
11854.0,36,2,0,0,34,2,0
116786.0,61,1,1,0,24,2,0
5407.0,24,1,0,0,41,0,0
53452.0,21,2,1,0,36,2,0
159714.0,17,2,0,0,35,4,0
151344.0,40,0,2,0,39,7,0
137788.0,32,1,1,1,22,0,0
134993.0,38,1,1,1,23,0,0
22026.0,11,0,1,0,35,10,0
119147.0,52,1,0,0,29,4,0
129755.0,27,0,1,1,32,0,0
58717.0,30,2,0,1,34,4,0
35598.0,30,0,0,0,44,5,0
150944.0,41,1,1,1,20,9,0
79443.0,63,0,4,0,22,26,0
47589.0,23,1,0,0,20,4,0
25884.0,22,0,2,1,27,0,0
38149.0,19,1,2,0,26,0,0
170611.0,26,1,0,1,31,4,0
5248.0,49,1,3,0,44,18,0
7623.0,44,1,0,0,50,0,0
46768.0,35,0,0,0,48,4,0
116091.0,26,1,2,0,41,0,0
126540.0,30,2,1,1,31,0,0
14661.0,41,1,4,0,34,0,0
167166.0,22,2,2,1,32,0,0
147686.0,16,1,2,0,43,78,0
139614.0,49,1,3,1,46,0,0
32996.0,54,2,1,0,41,0,1
49445.0,27,1,2,0,22,27,0
139920.0,22,2,1,0,27,8,0
5269.0,38,2,0,0,53,4,0
52650.0,13,0,2,0,34,8,0
94651.0,53,2,0,0,34,8,0
0.0,12,1,3,1,36,19,1
120129.0,59,1,0,0,40,0,0
25773.0,16,2,0,1,27,0,0
128944.0,59,2,1,1,41,19,0
117638.0,46,1,2,1,39,0,0
1695.0,23,1,3,0,40,18,0
26245.0,45,2,3,1,26,0,0
13067.0,59,1,4,0,24,0,0
136775.0,23,2,3,0,29,8,0
28926.0,74,1,1,0,27,5,0
87687.0,64,2,0,1,38,45,0
23395.0,59,2,3,0,27,27,0
63888.0,54,2,0,1,42,4,0
71182.0,15,2,3,0,25,0,0
154129.0,38,2,3,0,43,4,0
123197.0,16,2,3,0,28,3,0
155848.0,33,1,3,1,22,1,0
37521.0,47,2,0,1,37,0,0
118005.0,17,1,4,0,21,4,0
77442.0,39,2,0,0,19,0,0
17744.0,52,1,0,0,31,0,0
161082.0,107,1,4,0,47,12,0
37040.0,46,2,2,1,38,0,0
84423.0,30,2,1,1,22,18,0
80301.0,45,0,0,1,42,1,0
30921.0,55,1,1,0,29,0,0
171495.0,42,0,3,1,20,0,0
76449.0,36,0,2,0,39,0,0
159923.0,23,1,0,0,20,27,0
155497.0,36,0,0,0,42,0,0
71638.0,42,0,0,0,39,8,0
78036.0,73,2,1,1,55,4,0
0.0,63,1,0,0,36,0,1
13611.0,10,1,2,1,33,45,0
29414.0,11,1,2,1,30,60,0
107890.0,99,2,0,0,26,4,0
72570.0,15,1,3,1,51,1,0
65878.0,26,1,3,1,39,8,0
118175.0,33,2,1,0,22,16,0
113033.0,14,2,3,0,50,0,0
12865.0,36,0,0,0,39,0,0
132747.0,28,2,1,0,28,3,0
98753.0,27,0,2,1,21,32,0
64765.0,15,2,1,1,55,4,0
127988.0,26,1,1,0,26,27,0
82112.0,41,2,3,1,44,14,0
82686.0,64,1,3,0,18,0,0
69952.0,37,1,1,0,33,0,0
79760.0,51,2,1,0,28,0,0
95563.0,39,2,0,0,20,0,1
52353.0,58,1,1,0,26,0,0
0.0,48,0,3,0,33,0,1
51307.0,19,1,2,1,35,4,0
146409.0,32,1,4,0,36,16,0
170502.0,22,2,3,1,34,25,0
143646.0,17,0,0,1,40,0,0
80853.0,44,2,0,0,42,0,0
0.0,49,2,2,0,23,0,1
42893.0,9,2,0,0,26,0,0
14659.0,48,0,3,0,20,1,0
65037.0,27,2,0,0,26,0,0
79637.0,38,2,2,0,31,1,0
99093.0,34,2,3,1,36,29,0
113611.0,65,1,0,0,32,5,0
52897.0,21,2,2,0,23,9,0
4324.0,50,1,0,0,19,4,0
108163.0,45,2,3,0,26,4,0
70909.0,88,0,1,0,27,0,0
35468.0,43,2,3,0,34,7,0
134986.0,48,2,2,1,36,0,0
102490.0,27,2,2,0,18,4,0
20762.0,52,1,3,1,22,0,0
14980.0,56,1,2,0,49,0,0
41752.0,53,1,1,1,40,4,0
62295.0,46,1,0,1,43,4,0
71454.0,66,2,1,1,35,4,0
88946.0,46,2,1,0,28,26,0
70756.0,57,0,3,0,37,12,0
29180.0,65,0,0,1,42,8,0
115664.0,36,2,1,1,22,0,0
125274.0,28,0,0,0,28,8,1
172382.0,31,1,2,1,35,0,0
159857.0,102,0,2,0,40,0,0
151338.0,37,1,1,0,31,4,0
21812.0,29,2,2,0,23,0,0
36860.0,30,1,0,0,25,0,0
73717.0,26,1,0,0,25,8,0
42892.0,31,0,0,1,43,4,0
24945.0,49,1,3,1,43,71,0
80496.0,13,1,0,0,46,0,0
50754.0,28,2,1,1,40,0,0
105106.0,21,1,2,0,29,0,0
3184.0,14,1,1,0,45,1,0
149164.0,34,1,1,0,48,4,0
94605.0,49,2,1,1,27,0,0
98559.0,41,1,0,0,34,29,0
137868.0,13,0,1,0,26,8,0
16987.0,51,2,0,0,39,34,0
154681.0,30,2,3,0,31,16,0
61965.0,45,1,0,1,34,33,0
72459.0,82,1,0,0,34,14,0
61476.0,19,0,0,0,39,8,0
148410.0,41,0,0,0,50,22,0
172290.0,28,1,1,1,30,23,0
121709.0,37,1,0,0,38,0,0
143558.0,24,0,3,0,47,4,0
120968.0,36,2,0,1,44,0,0
110041.0,40,2,0,1,24,0,0
149951.0,27,1,3,1,34,0,0
147660.0,63,2,0,1,43,2,1
64201.0,60,2,1,1,31,0,0
118922.0,72,2,0,0,30,0,0
125359.0,37,2,2,1,22,4,0
17157.0,65,2,2,0,21,0,0
158188.0,37,1,0,0,38,4,0
166972.0,41,2,1,0,52,0,0
162561.0,27,0,4,1,39,8,0
87113.0,19,1,0,0,32,4,0
135123.0,12,0,2,1,29,0,0
0.0,50,2,0,1,32,0,1
69177.0,34,1,3,0,31,4,0
167727.0,45,2,0,0,29,0,0
59591.0,57,1,0,1,24,61,0
165146.0,40,2,0,0,44,4,0
114215.0,54,1,0,0,43,20,0
97103.0,50,2,1,0,39,7,0
128774.0,81,0,0,0,19,0,0
95038.0,43,1,1,0,37,4,0
73728.0,26,1,0,0,37,0,0
148175.0,11,1,1,0,40,1,0
38601.0,26,2,2,1,26,14,0
125085.0,56,2,1,1,32,0,0
122124.0,31,2,0,0,26,83,0
39593.0,60,2,1,0,24,1,0
99710.0,15,1,3,1,41,0,0
109741.0,35,2,3,1,34,0,0
148492.0,19,2,0,1,34,16,0
117331.0,22,0,4,0,22,8,0
29374.0,47,1,1,0,26,17,0
67796.0,63,1,3,0,31,4,0
140185.0,18,2,0,1,27,17,0
36025.0,28,0,0,0,30,26,0
57326.0,16,0,0,0,29,0,0
117533.0,12,1,1,0,43,0,0
147817.0,16,2,2,0,39,4,0
121454.0,31,0,1,0,28,0,0
0.0,9,0,0,1,23,46,1
135947.0,32,1,0,1,42,4,0
10052.0,34,2,0,0,51,0,0
59977.0,33,1,3,0,33,4,1
24263.0,44,1,3,0,28,4,0
0.0,21,1,2,1,35,0,1
14608.0,29,1,0,0,33,0,0
100699.0,11,0,0,0,32,0,0
116367.0,20,2,0,0,32,45,0
51626.0,69,1,0,0,44,0,0
71423.0,65,2,1,1,38,17,0
18736.0,19,2,0,0,43,5,0
134186.0,50,1,0,0,32,0,0
59913.0,21,0,1,0,19,8,0
35415.0,32,2,0,0,32,1,0
101365.0,35,0,3,1,30,27,0
20886.0,10,1,3,0,27,4,0
0.0,16,1,0,0,25,34,1
69792.0,39,1,3,1,48,0,0
30833.0,110,0,0,0,42,4,0
100558.0,15,0,3,1,29,19,0
40342.0,13,2,2,1,32,4,0
31370.0,29,1,2,1,32,4,0
23898.0,35,1,2,0,42,64,1
159102.0,31,1,0,0,32,0,0
101296.0,30,1,2,0,25,0,1
84597.0,15,1,3,1,24,17,1
93821.0,30,1,1,0,24,28,0
161299.0,66,2,0,0,26,46,0
59591.0,15,1,4,0,40,18,0
1.0,49,1,3,1,44,0,1
30508.0,23,2,1,0,40,4,0
11417.0,52,2,0,0,25,0,0
5228.0,66,2,2,1,32,0,0
91630.0,21,2,0,1,33,4,0
136078.0,23,2,1,0,49,0,0
52237.0,39,0,0,0,23,4,1
101765.0,67,2,0,0,38,8,0
113147.0,79,0,0,1,32,8,0
167292.0,34,1,0,1,35,4,1
23775.0,38,2,2,1,36,0,0
71977.0,28,2,1,0,23,0,0
79448.0,50,1,0,1,28,0,0
115913.0,53,2,0,1,27,0,0
124365.0,57,2,0,1,35,30,1
169106.0,51,0,1,0,28,16,0
0.0,58,0,0,1,38,67,1
168185.0,69,1,0,1,39,18,0
47811.0,65,1,2,1,36,16,0
91139.0,52,0,3,0,38,50,0
141448.0,62,2,1,0,27,0,0
18569.0,47,2,2,0,25,3,0
147918.0,33,2,1,1,26,18,0
70442.0,12,2,3,0,31,0,0
117321.0,18,1,2,0,30,0,0
34719.0,22,1,0,0,20,0,0
50796.0,59,2,2,0,32,0,0
31583.0,46,2,2,1,25,71,0
53255.0,80,0,0,0,26,2,0
37235.0,24,1,1,0,29,0,0
118737.0,22,2,3,1,29,0,0
31132.0,38,1,0,1,45,52,0
22083.0,29,2,2,0,29,0,0
3547.0,39,1,0,0,44,0,0
132972.0,53,2,0,1,20,0,0
2302.0,40,2,1,1,28,43,0
28776.0,47,2,1,1,40,1,1
0.0,32,1,0,1,28,4,1
133926.0,38,0,1,1,22,0,0
169535.0,84,0,0,1,32,14,0
87211.0,65,2,2,0,31,8,0
76873.0,29,0,0,0,40,16,0
153665.0,15,1,1,1,51,0,0
20648.0,45,1,0,1,27,0,0
1416.0,57,2,0,0,23,0,0
153750.0,15,1,1,1,27,0,0
162102.0,43,2,2,0,30,0,0
172534.0,35,2,2,1,44,0,0
21195.0,39,0,1,1,39,20,0
26226.0,59,2,1,1,36,47,0
121131.0,36,2,2,1,47,17,0
161089.0,37,0,1,1,22,0,0
127487.0,49,1,0,1,42,0,0
16645.0,24,0,1,0,30,0,0
90802.0,31,2,3,1,28,0,0
116824.0,32,0,3,1,36,0,0
38588.0,50,0,0,1,44,0,0
26610.0,45,0,2,0,45,0,0
98552.0,22,1,0,0,19,17,0
159053.0,57,1,1,1,31,12,0
63464.0,42,1,3,0,35,48,0
79803.0,9,1,3,1,28,1,0
63955.0,38,2,1,0,35,29,0
43083.0,63,0,2,0,41,0,0
107900.0,30,1,1,0,30,3,0
53972.0,27,2,0,0,36,0,1
50429.0,13,2,1,1,19,0,0
11607.0,66,1,3,1,47,4,0
91831.0,14,2,0,1,49,4,0
82055.0,64,1,1,1,39,0,0
118065.0,35,1,0,0,33,8,0
80003.0,51,2,1,1,43,1,0
114824.0,27,2,1,1,31,0,0
29540.0,20,2,0,0,41,0,0
134042.0,37,1,0,1,37,17,0
31483.0,23,1,3,1,33,0,0
152056.0,15,2,1,0,24,0,0
42985.0,31,2,3,1,28,4,0
153646.0,14,0,0,1,34,34,0
131099.0,67,2,3,0,45,0,0
119841.0,34,1,2,1,48,0,0
0.0,59,2,2,1,28,18,1
61156.0,30,0,0,1,23,4,0
156222.0,24,2,0,0,36,0,0
97521.0,58,2,0,1,26,7,0
128296.0,34,0,2,0,33,4,0
44172.0,66,0,2,1,35,0,0
0.0,12,2,0,0,48,0,1
171758.0,22,0,0,0,43,14,1
60386.0,32,0,2,0,34,1,0
10183.0,56,0,2,1,35,8,0
165365.0,52,1,0,0,33,4,0
6328.0,60,0,0,1,29,26,0
7223.0,42,0,1,1,27,8,0
72710.0,34,0,0,1,48,17,0
108438.0,12,2,2,0,34,0,0
31375.0,53,2,1,1,21,0,0
156447.0,31,2,2,0,33,0,0
114595.0,64,2,4,1,42,0,0
18332.0,24,0,2,0,31,0,0
85198.0,35,2,2,0,25,0,0
78111.0,27,1,2,0,28,4,0
114673.0,52,1,2,0,21,0,0
77146.0,39,1,0,1,41,0,0
20130.0,44,1,1,1,29,0,0
29972.0,59,0,3,0,20,0,0
32711.0,16,0,1,0,39,2,0
130929.0,57,2,1,0,21,0,0
24261.0,15,0,1,0,28,27,0
117855.0,41,2,0,0,34,0,0
143091.0,51,2,0,0,30,4,0
8232.0,47,1,0,1,24,1,0
55046.0,15,1,1,0,40,20,0
140656.0,14,1,2,0,34,0,0
150071.0,14,0,1,0,38,27,0
40886.0,46,1,0,0,27,0,0
108470.0,51,0,0,0,27,0,0
46070.0,65,2,0,0,30,4,0
132763.0,9,2,0,0,45,0,0
48296.0,42,2,2,1,45,4,0
0.0,40,2,2,0,29,81,1
68197.0,67,1,0,0,39,0,0
0.0,44,0,0,0,27,17,1
10333.0,42,2,2,0,38,1,0
74596.0,26,1,2,0,34,0,0
56253.0,26,2,3,0,48,4,0
136116.0,17,2,0,1,33,0,0
148287.0,27,1,1,0,28,0,0
167394.0,43,0,0,1,31,4,0
79353.0,13,2,3,1,32,25,0
144676.0,51,1,3,1,26,12,0
23629.0,49,1,0,1,30,4,0
31634.0,38,1,0,1,50,12,0
101251.0,45,2,3,0,34,14,0
158858.0,68,1,0,1,34,1,0
119420.0,27,2,4,0,29,0,0
94510.0,35,2,1,0,26,5,0
153829.0,53,0,0,0,40,2,1
87174.0,52,1,3,0,47,10,1
6489.0,51,0,2,1,42,47,0
98475.0,9,2,1,0,34,7,0
20870.0,25,2,1,0,24,4,0
79158.0,58,2,1,1,25,5,0
150764.0,29,2,2,0,35,8,0
37332.0,19,1,1,1,43,0,0
81603.0,39,2,1,1,27,0,0
172158.0,59,2,4,1,41,0,0
69563.0,11,1,3,0,21,53,0
11896.0,49,2,1,1,32,0,0
12012.0,45,1,0,0,24,17,1
0.0,22,0,0,0,30,8,1
78023.0,35,1,3,0,33,0,0
157774.0,25,1,2,1,18,50,0
73053.0,30,1,3,0,29,4,0
25454.0,43,2,1,0,35,73,0
91866.0,13,1,1,0,28,8,0
111480.0,19,2,2,1,33,12,0
147428.0,23,1,0,0,56,9,0
54838.0,38,2,1,0,32,0,0
70271.0,51,2,0,0,24,0,0
121196.0,29,1,0,1,37,0,0
75167.0,81,0,3,0,35,17,0
139878.0,18,0,3,1,36,0,0
35610.0,20,1,1,0,39,7,0
87324.0,25,1,1,1,29,26,0
0.0,23,2,0,1,50,34,1
18418.0,41,1,1,1,18,0,0
1615.0,42,2,1,1,43,0,0
169774.0,97,2,3,0,25,12,0
141700.0,37,1,4,0,48,16,0
101883.0,41,2,1,1,23,14,0
0.0,40,2,0,0,36,0,1
17717.0,45,0,1,1,21,47,0
149789.0,45,2,0,0,26,8,0
145621.0,56,1,0,0,43,4,0
115433.0,15,2,0,1,24,0,0
21680.0,46,2,3,1,31,4,0
131212.0,31,2,0,0,25,39,0
131038.0,40,2,1,0,46,0,0
54838.0,28,2,1,0,37,5,0
8890.0,39,2,3,0,38,0,0
113756.0,18,2,1,1,47,16,0
110629.0,13,1,3,0,32,0,0
87656.0,56,1,0,0,52,0,0
79375.0,24,1,3,0,27,17,0
34387.0,19,2,0,0,49,17,0
159617.0,22,1,1,0,25,0,0
57677.0,20,1,1,0,33,0,0
139478.0,40,2,1,1,36,27,0
91309.0,54,2,0,1,18,46,0
122880.0,32,0,0,1,33,0,0
0.0,24,1,0,0,26,72,1
44677.0,43,1,1,0,28,0,0
141583.0,21,1,1,1,33,0,0
13318.0,39,2,0,1,45,0,0
78267.0,47,2,1,1,34,0,0
31146.0,80,2,1,1,39,0,0
100247.0,63,1,0,0,26,4,0
63683.0,34,1,0,0,23,0,0
111835.0,31,2,3,0,43,8,0
0.0,29,1,2,0,22,38,1
94118.0,30,2,0,1,47,4,1
101389.0,52,2,0,1,24,0,0
94546.0,58,1,1,0,32,0,0
0.0,12,1,3,1,53,14,1
51279.0,23,0,3,0,27,4,0
65644.0,48,2,0,0,37,0,0
6988.0,61,1,0,1,24,17,0
39382.0,27,0,0,1,22,0,0
6723.0,17,1,0,0,22,0,0
131815.0,18,0,3,1,37,72,0
33621.0,30,2,0,1,32,9,0
154769.0,43,1,0,1,40,59,1
86248.0,36,0,3,1,35,0,0
170187.0,18,1,0,1,27,2,0
93813.0,28,0,0,1,47,10,1
0.0,24,2,0,1,18,0,1
108637.0,13,0,1,0,29,0,0
121607.0,22,2,3,0,24,0,0
16711.0,44,1,2,0,33,0,0
117858.0,12,1,0,0,27,4,0
25440.0,35,2,1,0,34,3,0
23559.0,24,2,0,0,46,17,0
129600.0,38,1,2,0,34,0,0
155423.0,53,1,0,0,39,48,0
15612.0,32,0,0,0,20,1,0
106777.0,29,2,2,1,35,0,0
30320.0,17,2,1,0,40,34,0
65641.0,18,2,2,1,42,0,0
0.0,20,0,1,0,31,0,1
38454.0,49,0,2,0,25,4,0
0.0,59,0,1,0,36,17,1
0.0,33,0,1,0,19,8,1
154927.0,43,0,0,1,39,0,0
7755.0,17,1,1,1,31,5,0
84749.0,26,2,1,1,27,4,0
30541.0,41,1,2,1,22,0,0
141402.0,68,1,4,0,38,2,0
120979.0,31,1,0,1,39,0,0
4519.0,28,0,1,0,20,96,0
114840.0,11,1,1,0,48,8,0
154835.0,20,1,0,1,26,0,0
66586.0,21,2,0,0,54,8,0
38017.0,31,1,2,1,29,66,0
56411.0,9,1,0,1,49,5,0
32227.0,55,2,2,0,32,0,0
46288.0,21,2,4,0,40,0,0
80979.0,41,1,2,0,26,4,0
63178.0,46,1,1,0,22,3,0
110514.0,9,2,2,0,24,0,0
128486.0,26,2,3,1,37,4,0
128469.0,32,1,0,0,33,25,0
65307.0,22,0,1,1,20,29,0
132146.0,24,0,2,0,31,0,0
168075.0,16,1,0,0,52,0,0
87502.0,60,2,3,1,42,2,0
13830.0,10,2,1,0,29,0,0
93552.0,28,2,1,0,33,4,0
129188.0,43,2,1,0,33,14,0
130295.0,13,1,3,1,25,45,0
123267.0,39,0,0,1,42,2,0
12757.0,51,2,4,0,18,0,0
100934.0,21,2,1,1,42,4,0
128235.0,28,0,0,1,30,3,0
0.0,51,2,0,0,63,47,1
164966.0,72,2,2,0,27,17,0
44918.0,22,2,1,0,29,5,0
145669.0,56,0,2,1,42,0,0
169385.0,41,1,2,1,43,12,0
32808.0,43,2,0,0,20,12,0
33015.0,20,2,2,0,40,41,0
57463.0,26,1,0,0,28,0,0
146908.0,22,0,0,0,36,4,0
86084.0,39,1,3,0,31,26,0
59138.0,61,1,0,0,28,0,0
527.0,88,2,0,1,29,0,0
127773.0,51,0,2,0,27,8,0
27062.0,41,0,2,0,23,27,0
138855.0,64,0,2,0,39,17,0
28145.0,46,2,3,1,33,28,0
25986.0,35,1,2,0,25,13,0
165560.0,62,0,1,0,26,0,0
136548.0,39,0,0,0,24,0,0
154447.0,34,0,0,1,46,8,0
83386.0,19,0,0,0,28,17,0
155392.0,17,2,2,0,28,0,0
120278.0,19,2,0,0,22,0,0
162137.0,16,1,0,0,28,14,0
167440.0,14,2,0,0,40,4,0
91424.0,96,2,1,1,42,4,0
68565.0,23,1,1,1,38,14,0
121592.0,69,0,0,0,25,4,0
3600.0,30,1,2,0,18,4,0
123130.0,28,1,3,1,26,0,0
162006.0,55,1,0,0,32,4,0
69525.0,39,1,2,0,29,66,0
78019.0,24,2,3,1,31,4,0
113460.0,42,1,1,0,37,0,0
48418.0,28,1,2,1,28,34,0
168770.0,46,0,2,0,42,2,0
111429.0,38,2,1,1,31,6,0
19563.0,27,1,1,1,50,3,0
72923.0,19,2,0,1,43,5,0
43360.0,12,1,0,0,30,0,0
168394.0,72,0,3,0,21,0,0
72009.0,41,2,3,0,36,68,0
130144.0,37,1,1,1,35,33,0
76118.0,39,2,0,1,45,40,0
145055.0,69,1,2,1,29,0,0
8842.0,17,2,3,0,18,1,0
51030.0,65,2,2,1,24,32,0
987.0,31,2,3,0,31,5,0
121605.0,44,0,1,0,23,17,0
161237.0,20,1,0,0,21,4,0
91879.0,32,1,1,0,36,0,0
37996.0,39,1,0,0,25,17,0
25921.0,57,0,3,0,43,4,0
0.0,69,0,0,1,58,0,1
73777.0,31,1,3,1,31,0,0
18908.0,24,2,0,1,44,0,0
56475.0,51,1,0,1,28,0,0
64784.0,50,1,3,0,45,8,0
155315.0,20,1,0,0,28,4,0
68740.0,43,1,1,0,39,5,0
127606.0,24,2,1,0,41,17,0
2027.0,17,2,0,0,26,0,0
64330.0,45,2,2,0,25,4,0
43037.0,34,0,1,1,32,4,0
56621.0,39,1,2,1,23,0,0
61905.0,43,2,2,1,23,35,0
141931.0,23,1,1,1,25,34,0
73530.0,33,1,1,0,25,0,0
131213.0,69,2,2,1,30,16,0
131281.0,66,2,0,0,36,0,0
54408.0,44,1,0,1,38,0,0
9735.0,21,2,3,0,26,8,0
20659.0,28,0,1,0,42,3,0
110192.0,14,2,3,1,26,3,0
0.0,47,2,3,0,55,42,1
96530.0,25,2,1,0,26,0,0
82436.0,22,1,1,0,25,4,0
5319.0,60,1,1,1,37,0,0
140995.0,12,1,0,1,33,4,0
80855.0,15,2,0,1,20,0,0
97152.0,61,1,2,1,35,0,0
8925.0,46,2,0,1,25,8,0
109002.0,31,0,2,0,25,8,0
147674.0,53,1,1,0,33,17,0
921.0,89,0,0,0,18,32,0
52558.0,52,1,1,1,30,3,0
26854.0,25,2,3,0,20,50,1
135876.0,13,1,0,1,28,26,0
1527.0,24,1,1,1,50,0,0
13599.0,28,1,1,0,41,0,0
12984.0,59,1,1,0,42,53,0
39925.0,45,1,1,1,47,0,0
112098.0,33,0,1,0,25,0,0
148558.0,20,2,0,0,25,34,0
140391.0,13,2,1,0,42,14,0
103792.0,68,2,0,1,34,0,0
64326.0,45,1,0,0,49,8,0
57726.0,21,1,3,1,35,10,0
49095.0,34,1,2,0,35,16,0
113039.0,45,1,3,0,30,26,0
118416.0,19,0,2,1,35,4,0
93892.0,21,1,3,0,36,0,0
38369.0,46,1,0,1,41,4,0
123394.0,52,1,3,0,39,18,0
148910.0,16,1,3,0,44,41,0
90821.0,17,1,1,0,30,4,0
95059.0,71,1,0,1,24,0,0
3088.0,61,2,2,1,45,3,0
7493.0,61,0,2,1,32,13,1
96059.0,29,2,0,1,40,8,1
58236.0,80,1,1,0,43,0,0
131615.0,42,1,3,1,28,0,0
143794.0,26,1,0,1,23,9,0
0.0,46,0,3,0,34,0,1
558.0,50,2,0,0,29,0,0
17778.0,32,1,0,1,22,3,0
25103.0,40,1,0,1,25,4,0
111022.0,28,2,3,0,37,0,0
24002.0,49,1,0,1,22,0,0
140527.0,87,2,0,1,34,33,0
157009.0,15,2,2,1,40,0,0
158409.0,22,0,0,1,30,2,0
100424.0,64,2,2,0,25,8,0
66654.0,27,0,2,1,34,0,0
163240.0,54,0,1,0,39,0,0
31068.0,46,2,2,0,26,4,0
99873.0,54,0,3,0,34,49,0
52541.0,14,2,3,0,33,2,0
122011.0,49,0,2,1,22,34,0
153585.0,18,1,1,0,23,47,0
0.0,20,1,0,1,20,0,1
67014.0,59,1,3,0,46,26,0
17686.0,30,1,3,0,30,4,1
36580.0,62,1,0,1,27,8,0
2818.0,21,2,0,0,29,29,0
88565.0,20,1,1,0,32,26,0
76206.0,48,1,3,1,30,0,0
164834.0,18,0,0,0,30,5,0
15338.0,37,2,3,1,19,40,0
166712.0,48,2,3,0,49,53,0
158960.0,18,2,1,0,27,28,0
85857.0,49,0,0,1,20,0,0
69917.0,25,0,0,1,44,17,0
0.0,51,1,0,0,31,5,1
25553.0,49,2,0,0,37,4,0
14420.0,24,1,1,1,23,0,0
167676.0,41,2,3,0,22,8,0
69142.0,64,2,1,0,47,28,0
0.0,42,1,0,0,38,0,1
0.0,19,2,1,0,37,0,1
96706.0,35,1,0,1,39,26,0
148729.0,73,0,2,1,25,4,0
125646.0,72,0,1,0,30,0,0
121714.0,29,2,1,0,38,0,0
20247.0,46,0,1,1,42,7,1
11137.0,48,1,2,0,25,2,0
0.0,17,0,4,1,18,7,1
150817.0,13,0,0,0,22,0,0
0.0,45,1,0,0,51,27,1
23696.0,19,1,2,1,25,0,0
141539.0,25,1,3,0,30,0,0
7008.0,15,0,0,0,30,25,0
132752.0,35,1,0,1,42,1,0
130420.0,19,0,0,0,21,0,0
102385.0,36,2,0,0,36,4,0
121520.0,18,1,0,0,24,4,0
61202.0,83,1,0,0,42,5,0
67195.0,15,0,2,1,24,0,0
18188.0,48,0,1,0,25,0,0
18033.0,20,2,1,1,28,0,0
96283.0,28,2,0,1,40,8,0
35623.0,32,0,1,0,29,3,0
14912.0,29,1,2,1,28,3,0
12592.0,48,1,1,0,43,0,0
136687.0,63,2,0,0,46,5,0
21226.0,67,1,1,1,39,4,1
59421.0,58,2,0,0,35,40,0
86454.0,18,0,2,0,54,17,0
62194.0,28,1,2,1,47,0,0
11062.0,30,0,0,0,37,4,0
98412.0,49,1,0,0,25,18,0
166429.0,52,2,0,0,20,70,1
51181.0,40,2,0,0,31,0,0
49618.0,31,0,3,0,21,2,0
88124.0,32,0,0,0,20,0,0
66575.0,70,1,2,0,30,5,0
0.0,20,1,0,1,22,0,1
5991.0,27,1,0,1,40,0,0
72662.0,46,2,0,0,38,26,0
95032.0,35,1,3,0,25,72,0
135297.0,44,2,1,0,34,0,0
132329.0,18,1,0,0,41,5,0
24151.0,29,1,0,1,35,20,0
29829.0,44,1,3,1,33,4,0
133326.0,23,0,0,1,19,29,0
48453.0,57,1,0,1,41,4,0
145461.0,14,1,3,0,44,0,1
98346.0,22,1,3,0,31,7,0
26485.0,21,2,1,1,48,0,0
159487.0,18,0,3,1,57,45,0
131815.0,61,2,0,1,19,40,1
159235.0,26,1,0,0,36,0,0
